run,segment,pixel,change,old,new,under_check_row
8651,0,1012,removed,Bi-207-8890,,
8651,0,1013,removed,Bi-207-8890,,
8651,0,1014,removed,Bi-207-8890,,
8651,0,1018,removed,Cd-109-9178,,
8651,0,1019,removed,Cd-109-9178,,
8651,0,1021,removed,Bi-207-8890,,
8651,0,1022,removed,Bi-207-8890,,
8651,0,1036,removed,Bi-207-9176,,
8651,0,1037,removed,Bi-207-9176,,
8651,0,1039,removed,Bi-207-9177,,
8651,0,1040,removed,Bi-207-9177,,
8651,0,1043,removed,Bi-207-8779,,
8651,0,1044,removed,Bi-207-8779,,
8651,0,1047,removed,Bi-207-9176,,
8651,0,1048,removed,Bi-207-9176,,
8651,0,1051,removed,Bi-207-9177,,
8651,0,1052,removed,Bi-207-9177,,
8651,0,1054,removed,Bi-207-8779,,
8651,0,1055,removed,Bi-207-8779,,
8651,0,1056,removed,Bi-207-8779,,
8651,0,1067,removed,Bi-207-8779,,
8652,0,50,removed,Bi-207-9177,,
8652,0,54,removed,Bi-207-8779,,
8652,0,59,removed,Bi-207-9176,,
8652,0,60,removed,Bi-207-9176,,
8652,0,66,removed,Bi-207-8779,,
8652,0,89,removed,Bi-207-8890,,
8652,0,97,removed,Cd-109-9178,,
8652,0,1017,removed,Cd-109-9178,,
8652,0,1018,removed,Cd-109-9178,,
8652,0,1019,removed,Cd-109-9178,,
8652,0,1021,removed,Bi-207-8890,,
8652,0,1022,removed,Bi-207-8890,,
8652,0,1027,removed,Cd-109-9178,,
8652,0,1028,removed,Cd-109-9178,,
8652,0,1030,removed,Bi-207-8890,,
8652,0,1031,removed,Bi-207-8890,,
8652,0,1032,removed,Bi-207-8890,,
8652,0,1047,removed,Bi-207-9176,,
8652,0,1048,removed,Bi-207-9176,,
8652,0,1051,removed,Bi-207-9177,,
8652,0,1052,removed,Bi-207-9177,,
8652,0,1059,removed,Bi-207-9176,,
8652,0,1060,removed,Bi-207-9176,,
8652,0,1061,removed,Bi-207-9176,,
8652,0,1063,removed,Bi-207-9177,,
8652,0,1064,removed,Bi-207-9177,,
8652,0,1067,removed,Bi-207-8779,,
8652,0,1068,removed,Bi-207-8779,,
8652,0,1072,removed,Bi-207-9176,,
8652,0,1073,removed,Bi-207-9176,,
8652,0,1076,removed,Bi-207-9177,,
8652,0,1079,removed,Bi-207-8779,,
8652,0,1080,removed,Bi-207-8779,,
8653,0,26,removed,Bi-207-9176,,
8653,0,50,removed,Bi-207-9177,,
8653,0,1027,removed,Cd-109-9178,,
8653,0,1028,removed,Cd-109-9178,,
8653,0,1031,removed,Bi-207-8890,,
8653,0,1037,removed,Cd-109-9178,,
8653,0,1038,removed,Cd-109-9178,,
8653,0,1039,removed,Cd-109-9178,,
8653,0,1041,removed,Bi-207-8890,,
8653,0,1042,removed,Bi-207-8890,,
8653,0,1049,removed,Cd-109-9178,,
8653,0,1050,removed,Cd-109-9178,,
8653,0,1053,removed,Bi-207-8890,,
8653,0,1072,removed,Bi-207-9176,,
8653,0,1073,removed,Bi-207-9176,,
8653,0,1076,removed,Bi-207-9177,,
8653,0,1077,removed,Bi-207-9177,,
8653,0,1079,removed,Bi-207-8779,,
8653,0,1080,removed,Bi-207-8779,,
8653,0,1084,removed,Bi-207-9176,,
8653,0,1087,removed,Bi-207-9177,,
8653,0,1088,removed,Bi-207-9177,,
8653,0,1091,removed,Bi-207-8779,,
8653,0,1092,removed,Bi-207-8779,,
8653,0,1102,removed,Bi-207-8779,,
8654,0,30,removed,Bi-207-9177,,
8654,0,32,removed,Bi-207-8779,,
8654,0,39,removed,Bi-207-9177,,
8654,0,40,removed,Bi-207-9177,,
8654,0,1049,removed,Cd-109-9178,,
8654,0,1050,removed,Cd-109-9178,,
8654,0,1052,removed,Bi-207-8890,,
8654,0,1053,removed,Bi-207-8890,,
8654,0,1061,removed,Cd-109-9178,,
8654,0,1062,removed,Cd-109-9178,,
8654,0,1063,removed,Cd-109-9178,,
8654,0,1065,removed,Bi-207-8890,,
8654,0,1066,removed,Bi-207-8890,,
8654,0,1084,removed,Bi-207-9176,,
8654,0,1087,removed,Bi-207-9177,,
8654,0,1088,removed,Bi-207-9177,,
8654,0,1091,removed,Bi-207-8779,,
8654,0,1094,removed,Bi-207-9176,,
8654,0,1095,removed,Bi-207-9176,,
8654,0,1098,removed,Bi-207-9177,,
8654,0,1099,removed,Bi-207-9177,,
8654,0,1101,removed,Bi-207-8779,,
8654,0,1102,removed,Bi-207-8779,,
8654,0,1107,removed,Bi-207-9177,,
8654,0,1108,removed,Bi-207-9177,,
8654,0,1111,removed,Bi-207-8779,,
8654,0,1112,removed,Bi-207-8779,,
8655,0,40,removed,Bi-207-8890,,
8655,0,51,removed,Bi-207-8890,,
8655,0,61,removed,Cd-109-9178,,
8655,0,62,removed,Cd-109-9178,,
8655,0,64,removed,Bi-207-8890,,
8655,0,1062,removed,Cd-109-9178,,
8655,0,1065,removed,Bi-207-8890,,
8655,0,1066,removed,Bi-207-8890,,
8655,0,1074,removed,Cd-109-9178,,
8655,0,1075,removed,Cd-109-9178,,
8655,0,1077,removed,Bi-207-8890,,
8655,0,1078,removed,Bi-207-8890,,
8655,0,1079,removed,Bi-207-8890,,
8655,0,1086,removed,Cd-109-9178,,
8655,0,1089,removed,Bi-207-8890,,
8655,0,1090,removed,Bi-207-8890,,
8655,0,1101,removed,Bi-207-8779,,
8655,0,1102,removed,Bi-207-8779,,
8655,0,1107,removed,Bi-207-9177,,
8655,0,1108,removed,Bi-207-9177,,
8655,0,1110,removed,Bi-207-8779,,
8655,0,1111,removed,Bi-207-8779,,
8655,0,1112,removed,Bi-207-8779,,
8655,0,1116,removed,Bi-207-9177,,
8655,0,1117,removed,Bi-207-9177,,
8657,0,41,removed,Bi-207-8890,,
8657,0,1085,removed,Cd-109-9178,,
8657,0,1086,removed,Cd-109-9178,,
8657,0,1089,removed,Bi-207-8890,,
8657,0,1096,removed,Cd-109-9178,,
8657,0,1097,removed,Cd-109-9178,,
8657,0,1099,removed,Bi-207-8890,,
8657,0,1100,removed,Bi-207-8890,,
8657,0,1105,removed,Cd-109-9178,,
8657,0,1106,removed,Cd-109-9178,,
8657,0,1109,removed,Bi-207-8890,,
8657,0,1110,removed,Bi-207-8890,,
8658,0,49,removed,Cd-109-9178,,
8658,0,50,removed,Cd-109-9178,,
8658,0,52,removed,Bi-207-8890,,
8658,0,1075,removed,Cd-109-9178,,
8658,0,1076,removed,Cd-109-9178,,
8658,0,1078,removed,Bi-207-8890,,
8658,0,1079,removed,Bi-207-8890,,
8658,0,1086,removed,Cd-109-9178,,
8658,0,1087,removed,Cd-109-9178,,
8658,0,1089,removed,Bi-207-8890,,
8658,0,1090,removed,Bi-207-8890,,
8658,0,1091,removed,Bi-207-8890,,
8658,0,1101,removed,Bi-207-8890,,
8658,0,1108,removed,Bi-207-9177,,
8658,0,1109,removed,Bi-207-9177,,
8658,0,1116,removed,Bi-207-9177,,
8658,0,1117,removed,Bi-207-9177,,
8659,0,85,removed,Bi-207-9176,,
8659,0,88,removed,Bi-207-9177,,
8659,0,91,removed,Bi-207-8779,,
8659,0,101,removed,Bi-207-8779,,
8659,0,111,removed,Bi-207-8779,,
8659,0,1017,removed,Bi-207-9176,,
8659,0,1020,removed,Bi-207-9177,,
8659,0,1021,removed,Bi-207-9177,,
8659,0,1023,removed,Bi-207-8779,,
8659,0,1026,removed,Bi-207-9176,,
8659,0,1027,removed,Bi-207-9176,,
8659,0,1029,removed,Bi-207-9177,,
8659,0,1030,removed,Bi-207-9177,,
8659,0,1032,removed,Bi-207-8779,,
8659,0,1033,removed,Bi-207-8779,,
8659,0,1037,removed,Bi-207-9176,,
8659,0,1043,removed,Bi-207-8779,,
8659,0,1044,removed,Bi-207-8779,,
8681,0,61,removed,Bi-207-9176,,
8681,0,67,removed,Bi-207-8779,,
8681,0,68,removed,Bi-207-8779,,yes
8681,0,79,removed,Bi-207-8779,,
8681,0,80,removed,Bi-207-8779,,yes
8681,0,81,removed,Bi-207-8779,,yes
8681,0,97,removed,Cd-109-9178,,
8681,0,99,removed,Bi-207-8890,,
8681,0,100,removed,Bi-207-8890,,
8681,0,1010,removed,Cd-109-9178,,
8681,0,1011,removed,Cd-109-9178,,
8681,0,1013,removed,Bi-207-8890,,
8681,0,1014,removed,Bi-207-8890,,
8681,0,1018,removed,Cd-109-9178,,
8681,0,1019,removed,Cd-109-9178,,
8681,0,1021,removed,Bi-207-8890,,
8681,0,1022,removed,Bi-207-8890,,
8681,0,1023,removed,Bi-207-8890,,
8681,0,1028,removed,Cd-109-9178,,
8681,0,1031,removed,Bi-207-8890,,
8681,0,1032,removed,Bi-207-8890,,
8681,0,1040,removed,Bi-207-9177,,
8681,0,1047,removed,Bi-207-9176,,
8681,0,1048,removed,Bi-207-9176,,
8681,0,1049,removed,Bi-207-9176,,
8681,0,1051,removed,Bi-207-9177,,
8681,0,1052,removed,Bi-207-9177,,
8681,0,1055,removed,Bi-207-8779,,
8681,0,1056,removed,Bi-207-8779,,
8681,0,1060,removed,Bi-207-9176,,
8681,0,1061,removed,Bi-207-9176,,
8681,0,1064,removed,Bi-207-9177,,
8681,0,1065,removed,Bi-207-9177,,
8681,0,1067,removed,Bi-207-8779,,
8681,0,1068,removed,Bi-207-8779,,
8682,0,37,removed,Bi-207-9176,,
8682,0,43,removed,Bi-207-8779,,
8682,0,54,removed,Bi-207-8779,,
8682,0,67,removed,Bi-207-8779,,
8682,0,1022,removed,Bi-207-8890,,
8682,0,1028,removed,Cd-109-9178,,
8682,0,1031,removed,Bi-207-8890,,
8682,0,1032,removed,Bi-207-8890,,
8682,0,1038,removed,Cd-109-9178,,
8682,0,1039,removed,Cd-109-9178,,
8682,0,1042,removed,Bi-207-8890,,
8682,0,1050,removed,Cd-109-9178,,
8682,0,1060,removed,Bi-207-9176,,
8682,0,1061,removed,Bi-207-9176,,
8682,0,1064,removed,Bi-207-9177,,
8682,0,1065,removed,Bi-207-9177,,
8682,0,1068,removed,Bi-207-8779,,
8682,0,1072,removed,Bi-207-9176,,
8682,0,1073,removed,Bi-207-9176,,
8682,0,1074,removed,Bi-207-9176,,
8682,0,1076,removed,Bi-207-9177,,
8682,0,1077,removed,Bi-207-9177,,
8682,0,1080,removed,Bi-207-8779,,
8682,0,1081,removed,Bi-207-8779,,
8682,0,1085,removed,Bi-207-9176,,
8682,0,1092,removed,Bi-207-8779,,
8683,0,27,removed,Bi-207-9176,,
8683,0,32,removed,Bi-207-8779,,
8683,0,37,removed,Bi-207-9176,,
8683,0,41,removed,Bi-207-9177,,
8683,0,43,removed,Bi-207-8779,,
8683,0,44,removed,Bi-207-8779,,
8683,0,51,removed,Bi-207-9177,,
8683,0,52,removed,Bi-207-9177,,
8683,0,1038,removed,Cd-109-9178,,
8683,0,1039,removed,Cd-109-9178,,
8683,0,1042,removed,Bi-207-8890,,
8683,0,1049,removed,Cd-109-9178,,
8683,0,1050,removed,Cd-109-9178,,
8683,0,1051,removed,Cd-109-9178,,
8683,0,1053,removed,Bi-207-8890,,
8683,0,1054,removed,Bi-207-8890,,
8683,0,1062,removed,Cd-109-9178,,
8683,0,1063,removed,Cd-109-9178,,
8683,0,1066,removed,Bi-207-8890,,
8683,0,1073,removed,Bi-207-9176,,
8683,0,1076,removed,Bi-207-9177,,
8683,0,1077,removed,Bi-207-9177,,
8683,0,1084,removed,Bi-207-9176,,
8683,0,1085,removed,Bi-207-9176,,
8683,0,1088,removed,Bi-207-9177,,
8683,0,1089,removed,Bi-207-9177,,
8683,0,1091,removed,Bi-207-8779,,
8683,0,1092,removed,Bi-207-8779,,
8683,0,1095,removed,Bi-207-9176,,
8683,0,1098,removed,Bi-207-9177,,
8683,0,1099,removed,Bi-207-9177,,
8683,0,1102,removed,Bi-207-8779,,
8684,0,23,removed,Bi-207-8779,,
8684,0,29,removed,Bi-207-9177,,
8684,0,30,removed,Bi-207-9177,,
8684,0,1050,removed,Cd-109-9178,,
8684,0,1053,removed,Bi-207-8890,,
8684,0,1054,removed,Bi-207-8890,,
8684,0,1062,removed,Cd-109-9178,,
8684,0,1063,removed,Cd-109-9178,,
8684,0,1065,removed,Bi-207-8890,,
8684,0,1066,removed,Bi-207-8890,,
8684,0,1067,removed,Bi-207-8890,,
8684,0,1075,removed,Cd-109-9178,,
8684,0,1078,removed,Bi-207-8890,,
8684,0,1079,removed,Bi-207-8890,,
8684,0,1095,removed,Bi-207-9176,,
8684,0,1096,removed,Bi-207-9176,,
8684,0,1098,removed,Bi-207-9177,,
8684,0,1099,removed,Bi-207-9177,,
8684,0,1101,removed,Bi-207-8779,,
8684,0,1102,removed,Bi-207-8779,,
8684,0,1105,removed,Bi-207-9176,,
8684,0,1108,removed,Bi-207-9177,,
8684,0,1109,removed,Bi-207-9177,,
8684,0,1111,removed,Bi-207-8779,,
8684,0,1112,removed,Bi-207-8779,,
8685,0,73,removed,Bi-207-9176,,
8685,0,79,removed,Bi-207-8779,,
8685,0,85,removed,Bi-207-9176,,
8685,0,90,removed,Bi-207-8779,,
8685,0,95,removed,Bi-207-9176,,
8685,0,101,removed,Bi-207-8779,,
8685,0,1012,removed,Bi-207-8890,,
8685,0,1013,removed,Bi-207-8890,,
8685,0,1021,removed,Bi-207-8890,,
8685,0,1022,removed,Bi-207-8890,,
8685,0,1026,removed,Bi-207-9176,,
8685,0,1027,removed,Bi-207-9176,,
8685,0,1029,removed,Bi-207-9177,,
8685,0,1030,removed,Bi-207-9177,,
8685,0,1033,removed,Bi-207-8779,,
8685,0,1036,removed,Bi-207-9176,,
8685,0,1037,removed,Bi-207-9176,,
8685,0,1040,removed,Bi-207-9177,,
8685,0,1041,removed,Bi-207-9177,,
8685,0,1043,removed,Bi-207-8779,,
8685,0,1044,removed,Bi-207-8779,,
8685,0,1048,removed,Bi-207-9176,,
8685,0,1052,removed,Bi-207-9177,,
8685,0,1055,removed,Bi-207-8779,,
8685,0,1056,removed,Bi-207-8779,,
8686,0,83,removed,Bi-207-9176,,yes
8686,0,84,removed,Bi-207-9176,,yes
8686,0,85,removed,Bi-207-9176,,
8686,0,88,removed,Bi-207-9177,,
8686,0,91,removed,Bi-207-8779,,
8686,0,94,removed,Bi-207-9176,,yes
8686,0,95,removed,Bi-207-9176,,yes
8686,0,101,removed,Bi-207-8779,,
8686,0,111,removed,Bi-207-8779,,
8686,0,1017,removed,Bi-207-9176,,
8686,0,1020,removed,Bi-207-9177,,
8686,0,1021,removed,Bi-207-9177,,
8686,0,1023,removed,Bi-207-8779,,
8686,0,1026,removed,Bi-207-9176,,
8686,0,1027,removed,Bi-207-9176,,
8686,0,1029,removed,Bi-207-9177,,
8686,0,1030,removed,Bi-207-9177,,
8686,0,1032,removed,Bi-207-8779,,
8686,0,1033,removed,Bi-207-8779,,
8686,0,1037,removed,Bi-207-9176,,
8686,0,1043,removed,Bi-207-8779,,
8687,0,62,removed,Bi-207-9176,,
8687,0,80,removed,Bi-207-8779,,
8687,0,97,removed,Cd-109-9178,,
8687,0,98,removed,Cd-109-9178,,
8687,0,100,removed,Bi-207-8890,,
8687,0,101,removed,Bi-207-8890,,
8687,0,109,removed,Bi-207-8890,,
8687,0,1011,removed,Cd-109-9178,,
8687,0,1014,removed,Bi-207-8890,,
8687,0,1019,removed,Cd-109-9178,,
8687,0,1020,removed,Cd-109-9178,,
8687,0,1022,removed,Bi-207-8890,,
8687,0,1023,removed,Bi-207-8890,,
8687,0,1029,removed,Cd-109-9178,,
8687,0,1032,removed,Bi-207-8890,,
8687,0,1041,removed,Bi-207-9177,,
8687,0,1048,removed,Bi-207-9176,,
8687,0,1049,removed,Bi-207-9176,,
8687,0,1052,removed,Bi-207-9177,,
8687,0,1053,removed,Bi-207-9177,,
8687,0,1056,removed,Bi-207-8779,,
8687,0,1061,removed,Bi-207-9176,,
8687,0,1062,removed,Bi-207-9176,,
8687,0,1065,removed,Bi-207-9177,,
8687,0,1068,removed,Bi-207-8779,,
8687,0,1069,removed,Bi-207-8779,,
8688,0,38,removed,Bi-207-9176,,
8688,0,40,removed,Bi-207-9177,,
8688,0,51,removed,Bi-207-9177,,
8688,0,86,removed,Cd-109-9178,,
8688,0,1019,removed,Cd-109-9178,,
8688,0,1020,removed,Cd-109-9178,,
8688,0,1023,removed,Bi-207-8890,,
8688,0,1028,removed,Cd-109-9178,,
8688,0,1029,removed,Cd-109-9178,,
8688,0,1030,removed,Cd-109-9178,,
8688,0,1032,removed,Bi-207-8890,,
8688,0,1033,removed,Bi-207-8890,,
8688,0,1039,removed,Cd-109-9178,,
8688,0,1040,removed,Cd-109-9178,,
8688,0,1042,removed,Bi-207-8890,,
8688,0,1043,removed,Bi-207-8890,,
8688,0,1061,removed,Bi-207-9176,,
8688,0,1062,removed,Bi-207-9176,,
8688,0,1065,removed,Bi-207-9177,,
8688,0,1066,removed,Bi-207-9177,,
8688,0,1068,removed,Bi-207-8779,,
8688,0,1069,removed,Bi-207-8779,,
8688,0,1073,removed,Bi-207-9176,,
8688,0,1074,removed,Bi-207-9176,,
8688,0,1077,removed,Bi-207-9177,,
8688,0,1078,removed,Bi-207-9177,,
8688,0,1080,removed,Bi-207-8779,,
8688,0,1081,removed,Bi-207-8779,,
8689,0,38,removed,Bi-207-9176,,
8689,0,42,removed,Bi-207-9177,,
8689,0,52,removed,Bi-207-9177,,
8689,0,66,removed,Bi-207-8890,,
8689,0,78,removed,Bi-207-8890,,
8689,0,1039,removed,Cd-109-9178,,
8689,0,1040,removed,Cd-109-9178,,
8689,0,1042,removed,Bi-207-8890,,
8689,0,1043,removed,Bi-207-8890,,
8689,0,1050,removed,Cd-109-9178,,
8689,0,1051,removed,Cd-109-9178,,
8689,0,1052,removed,Cd-109-9178,,
8689,0,1054,removed,Bi-207-8890,,
8689,0,1055,removed,Bi-207-8890,,
8689,0,1063,removed,Cd-109-9178,,
8689,0,1064,removed,Cd-109-9178,,
8689,0,1067,removed,Bi-207-8890,,
8689,0,1074,removed,Bi-207-9176,,
8689,0,1077,removed,Bi-207-9177,,
8689,0,1078,removed,Bi-207-9177,,
8689,0,1085,removed,Bi-207-9176,,
8689,0,1086,removed,Bi-207-9176,,
8689,0,1088,removed,Bi-207-9177,,
8689,0,1089,removed,Bi-207-9177,,
8689,0,1090,removed,Bi-207-9177,,
8689,0,1095,removed,Bi-207-9176,,
8689,0,1096,removed,Bi-207-9176,,
8689,0,1099,removed,Bi-207-9177,,
8689,0,1100,removed,Bi-207-9177,,
8690,0,53,removed,Bi-207-8890,,
8690,0,64,removed,Cd-109-9178,,
8690,0,1051,removed,Cd-109-9178,,
8690,0,1054,removed,Bi-207-8890,,
8690,0,1063,removed,Cd-109-9178,,
8690,0,1064,removed,Cd-109-9178,,
8690,0,1066,removed,Bi-207-8890,,
8690,0,1067,removed,Bi-207-8890,,
8690,0,1068,removed,Bi-207-8890,,
8690,0,1076,removed,Cd-109-9178,,
8690,0,1079,removed,Bi-207-8890,,
8690,0,1080,removed,Bi-207-8890,,
8690,0,1095,removed,Bi-207-9176,,
8690,0,1096,removed,Bi-207-9176,,
8690,0,1099,removed,Bi-207-9177,,
8690,0,1100,removed,Bi-207-9177,,
8690,0,1105,removed,Bi-207-9176,,
8690,0,1106,removed,Bi-207-9176,,
8690,0,1109,removed,Bi-207-9177,,
8690,0,1110,removed,Bi-207-9177,,
8691,0,74,removed,Bi-207-9176,,
8691,0,80,removed,Bi-207-8779,,
8691,0,81,removed,Bi-207-8779,,
8691,0,91,removed,Bi-207-8779,,
8691,0,1004,removed,Cd-109-9178,,
8691,0,1010,removed,Cd-109-9178,,
8691,0,1011,removed,Cd-109-9178,,
8691,0,1012,removed,Cd-109-9178,,
8691,0,1019,removed,Cd-109-9178,,
8691,0,1020,removed,Cd-109-9178,,
8691,0,1026,removed,Bi-207-9176,,
8691,0,1027,removed,Bi-207-9176,,
8691,0,1030,removed,Bi-207-9177,,
8691,0,1031,removed,Bi-207-9177,,
8691,0,1037,removed,Bi-207-9176,,
8691,0,1038,removed,Bi-207-9176,,
8691,0,1040,removed,Bi-207-9177,,
8691,0,1041,removed,Bi-207-9177,,
8691,0,1042,removed,Bi-207-9177,,
8691,0,1044,removed,Bi-207-8779,,
8691,0,1049,removed,Bi-207-9176,,
8691,0,1055,removed,Bi-207-8779,,
8691,0,1056,removed,Bi-207-8779,,
8692,0,71,removed,Bi-207-9176,,
8692,0,78,removed,Bi-207-8779,,
8692,0,96,removed,Cd-109-9178,,
8692,0,98,removed,Bi-207-8890,,
8692,0,99,removed,Bi-207-8890,,
8692,0,106,removed,Cd-109-9178,,
8692,0,1009,removed,Cd-109-9178,,
8692,0,1010,removed,Cd-109-9178,,
8692,0,1012,removed,Bi-207-8890,,
8692,0,1013,removed,Bi-207-8890,,
8692,0,1017,removed,Cd-109-9178,,
8692,0,1018,removed,Cd-109-9178,,
8692,0,1019,removed,Cd-109-9178,,
8692,0,1020,removed,Bi-207-8890,,
8692,0,1021,removed,Bi-207-8890,,
8692,0,1022,removed,Bi-207-8890,,
8692,0,1027,removed,Cd-109-9178,,
8692,0,1039,removed,Bi-207-9177,,
8692,0,1047,removed,Bi-207-9176,,
8692,0,1048,removed,Bi-207-9176,,
8692,0,1050,removed,Bi-207-9177,,
8692,0,1051,removed,Bi-207-9177,,
8692,0,1054,removed,Bi-207-8779,,
8692,0,1055,removed,Bi-207-8779,,
8692,0,1059,removed,Bi-207-9176,,
8692,0,1060,removed,Bi-207-9176,,
8692,0,1063,removed,Bi-207-9177,,
8692,0,1064,removed,Bi-207-9177,,
8692,0,1066,removed,Bi-207-8779,,
8692,0,1067,removed,Bi-207-8779,,
8693,0,42,removed,Bi-207-8779,,
8693,0,48,removed,Bi-207-9176,,
8693,0,63,removed,Bi-207-9177,,
8693,0,86,removed,Cd-109-9178,,
8693,0,1017,removed,Cd-109-9178,,
8693,0,1018,removed,Cd-109-9178,,
8693,0,1021,removed,Bi-207-8890,,
8693,0,1026,removed,Cd-109-9178,,
8693,0,1027,removed,Cd-109-9178,,
8693,0,1028,removed,Cd-109-9178,,
8693,0,1030,removed,Bi-207-8890,,
8693,0,1031,removed,Bi-207-8890,,
8693,0,1037,removed,Cd-109-9178,,
8693,0,1038,removed,Cd-109-9178,,
8693,0,1041,removed,Bi-207-8890,,
8693,0,1059,removed,Bi-207-9176,,
8693,0,1060,removed,Bi-207-9176,,
8693,0,1063,removed,Bi-207-9177,,
8693,0,1064,removed,Bi-207-9177,,
8693,0,1066,removed,Bi-207-8779,,
8693,0,1067,removed,Bi-207-8779,,
8693,0,1072,removed,Bi-207-9176,,
8693,0,1073,removed,Bi-207-9176,,
8693,0,1075,removed,Bi-207-9177,,
8693,0,1076,removed,Bi-207-9177,,
8693,0,1079,removed,Bi-207-8779,,
8693,0,1080,removed,Bi-207-8779,,
8693,0,1091,removed,Bi-207-8779,,
8694,0,26,removed,Bi-207-9176,,
8694,0,40,removed,Bi-207-9177,,
8694,0,42,removed,Bi-207-8779,,
8694,0,43,removed,Bi-207-8779,,
8694,0,50,removed,Bi-207-9177,,
8694,0,51,removed,Bi-207-9177,,
8694,0,1037,removed,Cd-109-9178,,
8694,0,1038,removed,Cd-109-9178,,
8694,0,1041,removed,Bi-207-8890,,
8694,0,1042,removed,Bi-207-8890,,
8694,0,1048,removed,Cd-109-9178,,
8694,0,1049,removed,Cd-109-9178,,
8694,0,1050,removed,Cd-109-9178,,
8694,0,1052,removed,Bi-207-8890,,
8694,0,1053,removed,Bi-207-8890,,
8694,0,1061,removed,Cd-109-9178,,
8694,0,1062,removed,Cd-109-9178,,
8694,0,1065,removed,Bi-207-8890,,
8694,0,1076,removed,Bi-207-9177,,
8694,0,1084,removed,Bi-207-9176,,
8694,0,1085,removed,Bi-207-9176,,
8694,0,1086,removed,Bi-207-9177,,
8694,0,1087,removed,Bi-207-9177,,
8694,0,1088,removed,Bi-207-9177,,
8694,0,1090,removed,Bi-207-8779,,
8694,0,1091,removed,Bi-207-8779,,
8694,0,1094,removed,Bi-207-9176,,
8694,0,1095,removed,Bi-207-9176,,
8694,0,1097,removed,Bi-207-9177,,
8694,0,1098,removed,Bi-207-9177,,
8694,0,1101,removed,Bi-207-8779,,
8694,0,1102,removed,Bi-207-8779,,
8696,0,28,removed,Bi-207-9177,,
8696,0,29,removed,Bi-207-9177,,
8696,0,51,removed,Bi-207-8890,,
8696,0,62,removed,Cd-109-9178,,
8696,0,74,removed,Cd-109-9178,,
8696,0,1049,removed,Cd-109-9178,,
8696,0,1053,removed,Bi-207-8890,,
8696,0,1061,removed,Cd-109-9178,,
8696,0,1062,removed,Cd-109-9178,,
8696,0,1064,removed,Bi-207-8890,,
8696,0,1065,removed,Bi-207-8890,,
8696,0,1066,removed,Bi-207-8890,,
8696,0,1074,removed,Cd-109-9178,,
8696,0,1077,removed,Bi-207-8890,,
8696,0,1078,removed,Bi-207-8890,,
8696,0,1084,removed,Bi-207-9176,,
8696,0,1094,removed,Bi-207-9176,,
8696,0,1095,removed,Bi-207-9176,,
8696,0,1097,removed,Bi-207-9177,,
8696,0,1098,removed,Bi-207-9177,,
8696,0,1101,removed,Bi-207-8779,,
8696,0,1102,removed,Bi-207-8779,,
8696,0,1107,removed,Bi-207-9177,,
8696,0,1108,removed,Bi-207-9177,,
8696,0,1110,removed,Bi-207-8779,,
8696,0,1111,removed,Bi-207-8779,,
8697,0,59,removed,Bi-207-9176,,
8697,0,75,removed,Bi-207-9177,,
8697,0,76,removed,Bi-207-9177,,
8697,0,1012,removed,Bi-207-8890,,
8697,0,1013,removed,Bi-207-8890,,
8697,0,1021,removed,Bi-207-8890,,
8697,0,1028,removed,Bi-207-9177,,
8697,0,1029,removed,Bi-207-9177,,
8697,0,1038,removed,Bi-207-9177,,
8697,0,1039,removed,Bi-207-9177,,
8697,0,1040,removed,Bi-207-9177,,
8697,0,1051,removed,Bi-207-9177,,
8698,0,18,removed,Bi-207-9177,,
8698,0,19,removed,Bi-207-9177,,
8698,0,38,removed,Cd-109-9178,,
8698,0,48,removed,Cd-109-9178,,
8698,0,49,removed,Cd-109-9178,,
8698,0,51,removed,Bi-207-8890,,
8698,0,1074,removed,Cd-109-9178,,
8698,0,1075,removed,Cd-109-9178,,
8698,0,1077,removed,Bi-207-8890,,
8698,0,1078,removed,Bi-207-8890,,
8698,0,1085,removed,Cd-109-9178,,
8698,0,1086,removed,Cd-109-9178,,
8698,0,1088,removed,Bi-207-8890,,
8698,0,1089,removed,Bi-207-8890,,
8698,0,1090,removed,Bi-207-8890,,
8698,0,1107,removed,Bi-207-9177,,
8698,0,1108,removed,Bi-207-9177,,
8698,0,1115,removed,Bi-207-9177,,
8698,0,1116,removed,Bi-207-9177,,
8699,0,41,removed,Bi-207-8890,,
8699,0,1085,removed,Cd-109-9178,,
8699,0,1086,removed,Cd-109-9178,,
8699,0,1089,removed,Bi-207-8890,,
8699,0,1096,removed,Cd-109-9178,,
8699,0,1097,removed,Cd-109-9178,,
8699,0,1099,removed,Bi-207-8890,,
8699,0,1100,removed,Bi-207-8890,,
8699,0,1105,removed,Cd-109-9178,,
8699,0,1106,removed,Cd-109-9178,,
8699,0,1109,removed,Bi-207-8890,,
8699,0,1110,removed,Bi-207-8890,,
8700,0,63,removed,Cd-109-9178,,
8700,0,1063,removed,Cd-109-9178,,
8700,0,1064,removed,Cd-109-9178,,
8700,0,1066,removed,Bi-207-8890,,
8700,0,1067,removed,Bi-207-8890,,
8700,0,1075,removed,Cd-109-9178,,
8700,0,1076,removed,Cd-109-9178,,
8700,0,1077,removed,Cd-109-9178,,
8700,0,1079,removed,Bi-207-8890,,
8700,0,1080,removed,Bi-207-8890,,
8700,0,1087,removed,Cd-109-9178,,
8700,0,1088,removed,Cd-109-9178,,
8700,0,1090,removed,Bi-207-8890,,
