run_number,board_channel,pixel_number
8706,177,1061
8706,178,1049
8706,179,1027
8706,180,1019
8706,181,1010
8706,182,1017
8706,183,1011
8706,184,1009
8706,185,1018
8706,186,1044
8706,187,1033
8706,188,1022
8706,189,1056
8706,190,1069
8706,191,1023
8706,192,1055
8706,193,1092
8706,194,1081
8706,195,1068
8706,196,1109
8706,197,1118
8706,198,1102
8706,199,1117
8706,200,1110
8706,201,1111
8706,202,1095
8706,203,1116
8706,204,1084
8706,205,1105
8706,206,1115
8706,207,1094
8706,208,1012
8706,209,1021
8706,210,1004
8706,211,1013
8706,212,1072
8706,213,1047
8706,214,1073
8706,215,1060
8706,216,1059
8706,217,1036
8706,218,1014
8706,219,1112
8706,220,1114
8706,221,58
8706,222,58
8706,223,0
8706,224,58
8706,225,58
8706,226,58
8706,227,0
8706,228,0
8706,229,58
8706,230,0
8706,231,58
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8706,0,0
8707,0,51
8707,1,63
8707,2,75
8707,3,50
8707,4,62
8707,5,64
8707,6,40
8707,7,58
8707,8,66
8707,9,53
8707,10,41
8707,11,65
8707,12,76
8707,13,89
8707,14,78
8707,15,88
8707,16,87
8707,17,77
8707,18,30
8707,19,39
8707,20,28
8707,21,20
8707,22,29
8707,23,38
8707,24,58
8707,25,42
8707,26,32
8707,27,67
8707,28,43
8707,29,31
8707,30,80
8707,31,90
8707,32,100
8707,33,91
8707,34,79
8707,35,101
8707,36,108
8707,37,98
8707,38,107
8707,39,99
8707,40,106
8707,41,96
8707,42,85
8707,43,97
8707,44,74
8707,45,86
8707,46,48
8707,47,37
8707,48,26
8707,49,61
8707,50,49
8707,51,27
8707,52,19
8707,53,10
8707,54,17
8707,55,11
8707,56,9
8707,57,18
8707,58,44
8707,59,33
8707,60,22
8707,61,56
8707,62,69
8707,63,23
8707,64,55
8707,65,92
8707,66,81
8707,67,68
8707,68,109
8707,69,118
8707,70,102
8707,71,117
8707,72,110
8707,73,111
8707,74,95
8707,75,116
8707,76,84
8707,77,105
8707,78,115
8707,79,94
8707,80,12
8707,81,21
8707,82,4
8707,83,13
8707,84,72
8707,85,47
8707,86,73
8707,87,60
8707,88,59
8707,89,36
8707,90,15
8707,91,14
8707,92,45
8707,93,24
8707,94,7
8707,95,34
8707,96,126
8707,97,112
8707,98,127
8707,99,119
8707,100,103
8707,101,120
8707,102,71
8707,103,114
8707,104,113
8707,105,83
8707,106,104
8707,107,121
8707,108,35
8707,109,25
8707,110,54
8707,111,52
8707,112,0
8707,113,0
8707,114,2
8707,115,3
8707,116,6
8707,117,5
8707,118,0
8707,119,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,128,1051
8707,129,1063
8707,130,1075
8707,131,1050
8707,132,1062
8707,133,1064
8707,134,1040
8707,135,1052
8707,136,1066
8707,137,1053
8707,138,1041
8707,139,1065
8707,140,1076
8707,141,1089
8707,142,1078
8707,143,1088
8707,144,1087
8707,145,1077
8707,146,1030
8707,147,1039
8707,148,1028
8707,149,1020
8707,150,1029
8707,151,1038
8707,152,1054
8707,153,1042
8707,154,1032
8707,155,1067
8707,156,1043
8707,157,1031
8707,158,1080
8707,159,1090
8707,160,1100
8707,161,1091
8707,162,1079
8707,163,1101
8707,164,1108
8707,165,1098
8707,166,1107
8707,167,1099
8707,168,1106
8707,169,1096
8707,170,1085
8707,171,1097
8707,172,1074
8707,173,1086
8707,174,1048
8707,175,1037
8707,176,1026
8707,177,1061
8707,178,1049
8707,179,1027
8707,180,1019
8707,181,1010
8707,182,1017
8707,183,1011
8707,184,1009
8707,185,1018
8707,186,1044
8707,187,1033
8707,188,1022
8707,189,1056
8707,190,1069
8707,191,1023
8707,192,1055
8707,193,1092
8707,194,1081
8707,195,1068
8707,196,1109
8707,197,1118
8707,198,1102
8707,199,1117
8707,200,1110
8707,201,1111
8707,202,1095
8707,203,1116
8707,204,1084
8707,205,1105
8707,206,1115
8707,207,1094
8707,208,1012
8707,209,1021
8707,210,1004
8707,211,1013
8707,212,1072
8707,213,1047
8707,214,1073
8707,215,1060
8707,216,1059
8707,217,1036
8707,218,1014
8707,219,1112
8707,220,1114
8707,221,58
8707,222,58
8707,223,0
8707,224,58
8707,225,58
8707,226,58
8707,227,0
8707,228,0
8707,229,58
8707,230,0
8707,231,58
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8707,0,0
8708,0,51
8708,1,63
8708,2,75
8708,3,50
8708,4,62
8708,5,64
8708,6,40
8708,7,58
8708,8,66
8708,9,53
8708,10,41
8708,11,65
8708,12,76
8708,13,89
8708,14,78
8708,15,88
8708,16,87
8708,17,77
8708,18,30
8708,19,39
8708,20,28
8708,21,20
8708,22,29
8708,23,38
8708,24,58
8708,25,42
8708,26,32
8708,27,67
8708,28,43
8708,29,31
8708,30,80
8708,31,90
8708,32,100
8708,33,91
8708,34,79
8708,35,101
8708,36,108
8708,37,98
8708,38,107
8708,39,99
8708,40,106
8708,41,96
8708,42,85
8708,43,97
8708,44,74
8708,45,86
8708,46,48
8708,47,37
8708,48,26
8708,49,61
8708,50,49
8708,51,27
8708,52,19
8708,53,10
8708,54,17
8708,55,11
8708,56,9
8708,57,18
8708,58,44
8708,59,33
8708,60,22
8708,61,56
8708,62,69
8708,63,23
8708,64,55
8708,65,92
8708,66,81
8708,67,68
8708,68,109
8708,69,118
8708,70,102
8708,71,117
8708,72,110
8708,73,111
8708,74,95
8708,75,116
8708,76,84
8708,77,105
8708,78,115
8708,79,94
8708,80,12
8708,81,21
8708,82,4
8708,83,13
8708,84,72
8708,85,47
8708,86,73
8708,87,60
8708,88,59
8708,89,36
8708,90,15
8708,91,14
8708,92,45
8708,93,24
8708,94,7
8708,95,34
8708,96,126
8708,97,112
8708,98,127
8708,99,119
8708,100,103
8708,101,120
8708,102,71
8708,103,114
8708,104,113
8708,105,83
8708,106,104
8708,107,121
8708,108,35
8708,109,25
8708,110,54
8708,111,52
8708,112,0
8708,113,0
8708,114,2
8708,115,3
8708,116,6
8708,117,5
8708,118,0
8708,119,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,128,1051
8708,129,1063
8708,130,1075
8708,131,1050
8708,132,1062
8708,133,1064
8708,134,1040
8708,135,1052
8708,136,1066
8708,137,1053
8708,138,1041
8708,139,1065
8708,140,1076
8708,141,1089
8708,142,1078
8708,143,1088
8708,144,1087
8708,145,1077
8708,146,1030
8708,147,1039
8708,148,1028
8708,149,1020
8708,150,1029
8708,151,1038
8708,152,1054
8708,153,1042
8708,154,1032
8708,155,1067
8708,156,1043
8708,157,1031
8708,158,1080
8708,159,1090
8708,160,1100
8708,161,1091
8708,162,1079
8708,163,1101
8708,164,1108
8708,165,1098
8708,166,1107
8708,167,1099
8708,168,1106
8708,169,1096
8708,170,1085
8708,171,1097
8708,172,1074
8708,173,1086
8708,174,1048
8708,175,1037
8708,176,1026
8708,177,1061
8708,178,1049
8708,179,1027
8708,180,1019
8708,181,1010
8708,182,1017
8708,183,1011
8708,184,1009
8708,185,1018
8708,186,1044
8708,187,1033
8708,188,1022
8708,189,1056
8708,190,1069
8708,191,1023
8708,192,1055
8708,193,1092
8708,194,1081
8708,195,1068
8708,196,1109
8708,197,1118
8708,198,1102
8708,199,1117
8708,200,1110
8708,201,1111
8708,202,1095
8708,203,1116
8708,204,1084
8708,205,1105
8708,206,1115
8708,207,1094
8708,208,1012
8708,209,1021
8708,210,1004
8708,211,1013
8708,212,1072
8708,213,1047
8708,214,1073
8708,215,1060
8708,216,1059
8708,217,1036
8708,218,1014
8708,219,1112
8708,220,1114
8708,221,58
8708,222,58
8708,223,0
8708,224,58
8708,225,58
8708,226,58
8708,227,0
8708,228,0
8708,229,58
8708,230,0
8708,231,58
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8708,0,0
8709,0,51
8709,1,63
8709,2,75
8709,3,50
8709,4,62
8709,5,64
8709,6,40
8709,7,58
8709,8,66
8709,9,53
8709,10,41
8709,11,65
8709,12,76
8709,13,89
8709,14,78
8709,15,88
8709,16,87
8709,17,77
8709,18,30
8709,19,39
8709,20,28
8709,21,20
8709,22,29
8709,23,38
8709,24,58
8709,25,42
8709,26,32
8709,27,67
8709,28,43
8709,29,31
8709,30,80
8709,31,90
8709,32,100
8709,33,91
8709,34,79
8709,35,101
8709,36,108
8709,37,98
8709,38,107
8709,39,99
8709,40,106
8709,41,96
8709,42,85
8709,43,97
8709,44,74
8709,45,86
8709,46,48
8709,47,37
8709,48,26
8709,49,61
8709,50,49
8709,51,27
8709,52,19
8709,53,10
8709,54,17
8709,55,11
8709,56,9
8709,57,18
8709,58,44
8709,59,33
8709,60,22
8709,61,56
8709,62,69
8709,63,23
8709,64,55
8709,65,92
8709,66,81
8709,67,68
8709,68,109
8709,69,118
8709,70,102
8709,71,117
8709,72,110
8709,73,111
8709,74,95
8709,75,116
8709,76,84
8709,77,105
8709,78,115
8709,79,94
8709,80,12
8709,81,21
8709,82,4
8709,83,13
8709,84,72
8709,85,47
8709,86,73
8709,87,60
8709,88,59
8709,89,36
8709,90,15
8709,91,14
8709,92,45
8709,93,24
8709,94,7
8709,95,34
8709,96,126
8709,97,112
8709,98,127
8709,99,119
8709,100,103
8709,101,120
8709,102,71
8709,103,114
8709,104,113
8709,105,83
8709,106,104
8709,107,121
8709,108,35
8709,109,25
8709,110,54
8709,111,52
8709,112,0
8709,113,0
8709,114,2
8709,115,3
8709,116,6
8709,117,5
8709,118,0
8709,119,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,128,1051
8709,129,1063
8709,130,1075
8709,131,1050
8709,132,1062
8709,133,1064
8709,134,1040
8709,135,1052
8709,136,1066
8709,137,1053
8709,138,1041
8709,139,1065
8709,140,1076
8709,141,1089
8709,142,1078
8709,143,1088
8709,144,1087
8709,145,1077
8709,146,1030
8709,147,1039
8709,148,1028
8709,149,1020
8709,150,1029
8709,151,1038
8709,152,1054
8709,153,1042
8709,154,1032
8709,155,1067
8709,156,1043
8709,157,1031
8709,158,1080
8709,159,1090
8709,160,1100
8709,161,1091
8709,162,1079
8709,163,1101
8709,164,1108
8709,165,1098
8709,166,1107
8709,167,1099
8709,168,1106
8709,169,1096
8709,170,1085
8709,171,1097
8709,172,1074
8709,173,1086
8709,174,1048
8709,175,1037
8709,176,1026
8709,177,1061
8709,178,1049
8709,179,1027
8709,180,1019
8709,181,1010
8709,182,1017
8709,183,1011
8709,184,1009
8709,185,1018
8709,186,1044
8709,187,1033
8709,188,1022
8709,189,1056
8709,190,1069
8709,191,1023
8709,192,1055
8709,193,1092
8709,194,1081
8709,195,1068
8709,196,1109
8709,197,1118
8709,198,1102
8709,199,1117
8709,200,1110
8709,201,1111
8709,202,1095
8709,203,1116
8709,204,1084
8709,205,1105
8709,206,1115
8709,207,1094
8709,208,1012
8709,209,1021
8709,210,1004
8709,211,1013
8709,212,1072
8709,213,1047
8709,214,1073
8709,215,1060
8709,216,1059
8709,217,1036
8709,218,1014
8709,219,1112
8709,220,1114
8709,221,58
8709,222,58
8709,223,0
8709,224,58
8709,225,58
8709,226,58
8709,227,0
8709,228,0
8709,229,58
8709,230,0
8709,231,58
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8709,0,0
8710,0,51
8710,1,63
8710,2,75
8710,3,50
8710,4,62
8710,5,64
8710,6,40
8710,7,58
8710,8,66
8710,9,53
8710,10,41
8710,11,65
8710,12,76
8710,13,89
8710,14,78
8710,15,88
8710,16,87
8710,17,77
8710,18,30
8710,19,39
8710,20,28
8710,21,20
8710,22,29
8710,23,38
8710,24,58
8710,25,42
8710,26,32
8710,27,67
8710,28,43
8710,29,31
8710,30,80
8710,31,90
8710,32,100
8710,33,91
8710,34,79
8710,35,101
8710,36,108
8710,37,98
8710,38,107
8710,39,99
8710,40,106
8710,41,96
8710,42,85
8710,43,97
8710,44,74
8710,45,86
8710,46,48
8710,47,37
8710,48,26
8710,49,61
8710,50,49
8710,51,27
8710,52,19
8710,53,10
8710,54,17
8710,55,11
8710,56,9
8710,57,18
8710,58,44
8710,59,33
8710,60,22
8710,61,56
8710,62,69
8710,63,23
8710,64,55
8710,65,92
8710,66,81
8710,67,68
8710,68,109
8710,69,118
8710,70,102
8710,71,117
8710,72,110
8710,73,111
8710,74,95
8710,75,116
8710,76,84
8710,77,105
8710,78,115
8710,79,94
8710,80,12
8710,81,21
8710,82,4
8710,83,13
8710,84,72
8710,85,47
8710,86,73
8710,87,60
8710,88,59
8710,89,36
8710,90,15
8710,91,14
8710,92,45
8710,93,24
8710,94,7
8710,95,34
8710,96,126
8710,97,112
8710,98,127
8710,99,119
8710,100,103
8710,101,120
8710,102,71
8710,103,114
8710,104,113
8710,105,83
8710,106,104
8710,107,121
8710,108,35
8710,109,25
8710,110,54
8710,111,52
8710,112,0
8710,113,0
8710,114,2
8710,115,3
8710,116,6
8710,117,5
8710,118,0
8710,119,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,128,1051
8710,129,1063
8710,130,1075
8710,131,1050
8710,132,1062
8710,133,1064
8710,134,1040
8710,135,1052
8710,136,1066
8710,137,1053
8710,138,1041
8710,139,1065
8710,140,1076
8710,141,1089
8710,142,1078
8710,143,1088
8710,144,1087
8710,145,1077
8710,146,1030
8710,147,1039
8710,148,1028
8710,149,1020
8710,150,1029
8710,151,1038
8710,152,1054
8710,153,1042
8710,154,1032
8710,155,1067
8710,156,1043
8710,157,1031
8710,158,1080
8710,159,1090
8710,160,1100
8710,161,1091
8710,162,1079
8710,163,1101
8710,164,1108
8710,165,1098
8710,166,1107
8710,167,1099
8710,168,1106
8710,169,1096
8710,170,1085
8710,171,1097
8710,172,1074
8710,173,1086
8710,174,1048
8710,175,1037
8710,176,1026
8710,177,1061
8710,178,1049
8710,179,1027
8710,180,1019
8710,181,1010
8710,182,1017
8710,183,1011
8710,184,1009
8710,185,1018
8710,186,1044
8710,187,1033
8710,188,1022
8710,189,1056
8710,190,1069
8710,191,1023
8710,192,1055
8710,193,1092
8710,194,1081
8710,195,1068
8710,196,1109
8710,197,1118
8710,198,1102
8710,199,1117
8710,200,1110
8710,201,1111
8710,202,1095
8710,203,1116
8710,204,1084
8710,205,1105
8710,206,1115
8710,207,1094
8710,208,1012
8710,209,1021
8710,210,1004
8710,211,1013
8710,212,1072
8710,213,1047
8710,214,1073
8710,215,1060
8710,216,1059
8710,217,1036
8710,218,1014
8710,219,1112
8710,220,1114
8710,221,58
8710,222,58
8710,223,0
8710,224,58
8710,225,58
8710,226,58
8710,227,0
8710,228,0
8710,229,58
8710,230,0
8710,231,58
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8710,0,0
8711,0,51
8711,1,63
8711,2,75
8711,3,50
8711,4,62
8711,5,64
8711,6,40
8711,7,58
8711,8,66
8711,9,53
8711,10,41
8711,11,65
8711,12,76
8711,13,89
8711,14,78
8711,15,88
8711,16,87
8711,17,77
8711,18,30
8711,19,39
8711,20,28
8711,21,20
8711,22,29
8711,23,38
8711,24,58
8711,25,42
8711,26,32
8711,27,67
8711,28,43
8711,29,31
8711,30,80
8711,31,90
8711,32,100
8711,33,91
8711,34,79
8711,35,101
8711,36,108
8711,37,98
8711,38,107
8711,39,99
8711,40,106
8711,41,96
8711,42,85
8711,43,97
8711,44,74
8711,45,86
8711,46,48
8711,47,37
8711,48,26
8711,49,61
8711,50,49
8711,51,27
8711,52,19
8711,53,10
8711,54,17
8711,55,11
8711,56,9
8711,57,18
8711,58,44
8711,59,33
8711,60,22
8711,61,56
8711,62,69
8711,63,23
8711,64,55
8711,65,92
8711,66,81
8711,67,68
8711,68,109
8711,69,118
8711,70,102
8711,71,117
8711,72,110
8711,73,111
8711,74,95
8711,75,116
8711,76,84
8711,77,105
8711,78,115
8711,79,94
8711,80,12
8711,81,21
8711,82,4
8711,83,13
8711,84,72
8711,85,47
8711,86,73
8711,87,60
8711,88,59
8711,89,36
8711,90,15
8711,91,14
8711,92,45
8711,93,24
8711,94,7
8711,95,34
8711,96,126
8711,97,112
8711,98,127
8711,99,119
8711,100,103
8711,101,120
8711,102,71
8711,103,114
8711,104,113
8711,105,83
8711,106,104
8711,107,121
8711,108,35
8711,109,25
8711,110,54
8711,111,52
8711,112,0
8711,113,0
8711,114,2
8711,115,3
8711,116,6
8711,117,5
8711,118,0
8711,119,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,128,1051
8711,129,1063
8711,130,1075
8711,131,1050
8711,132,1062
8711,133,1064
8711,134,1040
8711,135,1052
8711,136,1066
8711,137,1053
8711,138,1041
8711,139,1065
8711,140,1076
8711,141,1089
8711,142,1078
8711,143,1088
8711,144,1087
8711,145,1077
8711,146,1030
8711,147,1039
8711,148,1028
8711,149,1020
8711,150,1029
8711,151,1038
8711,152,1054
8711,153,1042
8711,154,1032
8711,155,1067
8711,156,1043
8711,157,1031
8711,158,1080
8711,159,1090
8711,160,1100
8711,161,1091
8711,162,1079
8711,163,1101
8711,164,1108
8711,165,1098
8711,166,1107
8711,167,1099
8711,168,1106
8711,169,1096
8711,170,1085
8711,171,1097
8711,172,1074
8711,173,1086
8711,174,1048
8711,175,1037
8711,176,1026
8711,177,1061
8711,178,1049
8711,179,1027
8711,180,1019
8711,181,1010
8711,182,1017
8711,183,1011
8711,184,1009
8711,185,1018
8711,186,1044
8711,187,1033
8711,188,1022
8711,189,1056
8711,190,1069
8711,191,1023
8711,192,1055
8711,193,1092
8711,194,1081
8711,195,1068
8711,196,1109
8711,197,1118
8711,198,1102
8711,199,1117
8711,200,1110
8711,201,1111
8711,202,1095
8711,203,1116
8711,204,1084
8711,205,1105
8711,206,1115
8711,207,1094
8711,208,1012
8711,209,1021
8711,210,1004
8711,211,1013
8711,212,1072
8711,213,1047
8711,214,1073
8711,215,1060
8711,216,1059
8711,217,1036
8711,218,1014
8711,219,1112
8711,220,1114
8711,221,58
8711,222,58
8711,223,0
8711,224,58
8711,225,58
8711,226,58
8711,227,0
8711,228,0
8711,229,58
8711,230,0
8711,231,58
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8711,0,0
8712,0,51
8712,1,63
8712,2,75
8712,3,50
8712,4,62
8712,5,64
8712,6,40
8712,7,58
8712,8,66
8712,9,53
8712,10,41
8712,11,65
8712,12,76
8712,13,89
8712,14,78
8712,15,88
8712,16,87
8712,17,77
8712,18,30
8712,19,39
8712,20,28
8712,21,20
8712,22,29
8712,23,38
8712,24,58
8712,25,42
8712,26,32
8712,27,67
8712,28,43
8712,29,31
8712,30,80
8712,31,90
8712,32,100
8712,33,91
8712,34,79
8712,35,101
8712,36,108
8712,37,98
8712,38,107
8712,39,99
8712,40,106
8712,41,96
8712,42,85
8712,43,97
8712,44,74
8712,45,86
8712,46,48
8712,47,37
8712,48,26
8712,49,61
8712,50,49
8712,51,27
8712,52,19
8712,53,10
8712,54,17
8712,55,11
8712,56,9
8712,57,18
8712,58,44
8712,59,33
8712,60,22
8712,61,56
8712,62,69
8712,63,23
8712,64,55
8712,65,92
8712,66,81
8712,67,68
8712,68,109
8712,69,118
8712,70,102
8712,71,117
8712,72,110
8712,73,111
8712,74,95
8712,75,116
8712,76,84
8712,77,105
8712,78,115
8712,79,94
8712,80,12
8712,81,21
8712,82,4
8712,83,13
8712,84,72
8712,85,47
8712,86,73
8712,87,60
8712,88,59
8712,89,36
8712,90,15
8712,91,14
8712,92,45
8712,93,24
8712,94,7
8712,95,34
8712,96,126
8712,97,112
8712,98,127
8712,99,119
8712,100,103
8712,101,120
8712,102,71
8712,103,114
8712,104,113
8712,105,83
8712,106,104
8712,107,121
8712,108,35
8712,109,25
8712,110,54
8712,111,52
8712,112,0
8712,113,0
8712,114,2
8712,115,3
8712,116,6
8712,117,5
8712,118,0
8712,119,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,128,1051
8712,129,1063
8712,130,1075
8712,131,1050
8712,132,1062
8712,133,1064
8712,134,1040
8712,135,1052
8712,136,1066
8712,137,1053
8712,138,1041
8712,139,1065
8712,140,1076
8712,141,1089
8712,142,1078
8712,143,1088
8712,144,1087
8712,145,1077
8712,146,1030
8712,147,1039
8712,148,1028
8712,149,1020
8712,150,1029
8712,151,1038
8712,152,1054
8712,153,1042
8712,154,1032
8712,155,1067
8712,156,1043
8712,157,1031
8712,158,1080
8712,159,1090
8712,160,1100
8712,161,1091
8712,162,1079
8712,163,1101
8712,164,1108
8712,165,1098
8712,166,1107
8712,167,1099
8712,168,1106
8712,169,1096
8712,170,1085
8712,171,1097
8712,172,1074
8712,173,1086
8712,174,1048
8712,175,1037
8712,176,1026
8712,177,1061
8712,178,1049
8712,179,1027
8712,180,1019
8712,181,1010
8712,182,1017
8712,183,1011
8712,184,1009
8712,185,1018
8712,186,1044
8712,187,1033
8712,188,1022
8712,189,1056
8712,190,1069
8712,191,1023
8712,192,1055
8712,193,1092
8712,194,1081
8712,195,1068
8712,196,1109
8712,197,1118
8712,198,1102
8712,199,1117
8712,200,1110
8712,201,1111
8712,202,1095
8712,203,1116
8712,204,1084
8712,205,1105
8712,206,1115
8712,207,1094
8712,208,1012
8712,209,1021
8712,210,1004
8712,211,1013
8712,212,1072
8712,213,1047
8712,214,1073
8712,215,1060
8712,216,1059
8712,217,1036
8712,218,1014
8712,219,1112
8712,220,1114
8712,221,58
8712,222,58
8712,223,0
8712,224,58
8712,225,58
8712,226,58
8712,227,0
8712,228,0
8712,229,58
8712,230,0
8712,231,58
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8712,0,0
8713,0,51
8713,1,63
8713,2,75
8713,3,50
8713,4,62
8713,5,64
8713,6,40
8713,7,58
8713,8,66
8713,9,53
8713,10,41
8713,11,65
8713,12,76
8713,13,89
8713,14,78
8713,15,88
8713,16,87
8713,17,77
8713,18,30
8713,19,39
8713,20,28
8713,21,20
8713,22,29
8713,23,38
8713,24,58
8713,25,42
8713,26,32
8713,27,67
8713,28,43
8713,29,31
8713,30,80
8713,31,90
8713,32,100
8713,33,91
8713,34,79
8713,35,101
8713,36,108
8713,37,98
8713,38,107
8713,39,99
8713,40,106
8713,41,96
8713,42,85
8713,43,97
8713,44,74
8713,45,86
8713,46,48
8713,47,37
8713,48,26
8713,49,61
8713,50,49
8713,51,27
8713,52,19
8713,53,10
8713,54,17
8713,55,11
8713,56,9
8713,57,18
8713,58,44
8713,59,33
8713,60,22
8713,61,56
8713,62,69
8713,63,23
8713,64,55
8713,65,92
8713,66,81
8713,67,68
8713,68,109
8713,69,118
8713,70,102
8713,71,117
8713,72,110
8713,73,111
8713,74,95
8713,75,116
8713,76,84
8713,77,105
8713,78,115
8713,79,94
8713,80,12
8713,81,21
8713,82,4
8713,83,13
8713,84,72
8713,85,47
8713,86,73
8713,87,60
8713,88,59
8713,89,36
8713,90,15
8713,91,14
8713,92,45
8713,93,24
8713,94,7
8713,95,34
8713,96,126
8713,97,112
8713,98,127
8713,99,119
8713,100,103
8713,101,120
8713,102,71
8713,103,114
8713,104,113
8713,105,83
8713,106,104
8713,107,121
8713,108,35
8713,109,25
8713,110,54
8713,111,52
8713,112,0
8713,113,0
8713,114,2
8713,115,3
8713,116,6
8713,117,5
8713,118,0
8713,119,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,128,1051
8713,129,1063
8713,130,1075
8713,131,1050
8713,132,1062
8713,133,1064
8713,134,1040
8713,135,1052
8713,136,1066
8713,137,1053
8713,138,1041
8713,139,1065
8713,140,1076
8713,141,1089
8713,142,1078
8713,143,1088
8713,144,1087
8713,145,1077
8713,146,1030
8713,147,1039
8713,148,1028
8713,149,1020
8713,150,1029
8713,151,1038
8713,152,1054
8713,153,1042
8713,154,1032
8713,155,1067
8713,156,1043
8713,157,1031
8713,158,1080
8713,159,1090
8713,160,1100
8713,161,1091
8713,162,1079
8713,163,1101
8713,164,1108
8713,165,1098
8713,166,1107
8713,167,1099
8713,168,1106
8713,169,1096
8713,170,1085
8713,171,1097
8713,172,1074
8713,173,1086
8713,174,1048
8713,175,1037
8713,176,1026
8713,177,1061
8713,178,1049
8713,179,1027
8713,180,1019
8713,181,1010
8713,182,1017
8713,183,1011
8713,184,1009
8713,185,1018
8713,186,1044
8713,187,1033
8713,188,1022
8713,189,1056
8713,190,1069
8713,191,1023
8713,192,1055
8713,193,1092
8713,194,1081
8713,195,1068
8713,196,1109
8713,197,1118
8713,198,1102
8713,199,1117
8713,200,1110
8713,201,1111
8713,202,1095
8713,203,1116
8713,204,1084
8713,205,1105
8713,206,1115
8713,207,1094
8713,208,1012
8713,209,1021
8713,210,1004
8713,211,1013
8713,212,1072
8713,213,1047
8713,214,1073
8713,215,1060
8713,216,1059
8713,217,1036
8713,218,1014
8713,219,1112
8713,220,1114
8713,221,58
8713,222,58
8713,223,0
8713,224,58
8713,225,58
8713,226,58
8713,227,0
8713,228,0
8713,229,58
8713,230,0
8713,231,58
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8713,0,0
8715,0,51
8715,1,63
8715,2,75
8715,3,50
8715,4,62
8715,5,64
8715,6,40
8715,7,58
8715,8,66
8715,9,53
8715,10,41
8715,11,65
8715,12,76
8715,13,89
8715,14,78
8715,15,88
8715,16,87
8715,17,77
8715,18,30
8715,19,39
8715,20,28
8715,21,20
8715,22,29
8715,23,38
8715,24,58
8715,25,42
8715,26,32
